Nota Fiscal,Detalhes,Data Venda,Quantidade,Custo da Venda,Valor da Venda,Lucro,Local Vendas,Produto,Marca
NT001316,,21/09/2022,1,"5505,623038","6208,154476","702,5314379",São Paulo,Galaxy S20 FE,Samsung
NT001317,,31/03/2022,1,"4210,530422","5513,330027","1302,799605",São Paulo,Galaxy S20 FE,Samsung
NT001318,,29/08/2022,1,"2239,369906","2752,825134","513,4552276",São Paulo,Galaxy S20 FE,Samsung
NT001319,,15/05/2022,1,"4488,990432","6185,105089","1696,114657",São Paulo,Galaxy S20 FE,Samsung
NT001320,,22/06/2022,1,"4177,021338","5602,923591","1425,902252",São Paulo,Galaxy S20 FE,Samsung
NT001321,,12/07/2022,1,"5661,637111","7224,27986","1562,642749",São Paulo,Galaxy S20 FE,Samsung
NT001322,,17/11/2022,1,"4376,162646","5471,974775","1095,812129",São Paulo,Galaxy S20 FE,Samsung
NT001323,,22/09/2022,1,"4964,602608","5624,901101","660,2984926",São Paulo,Galaxy S20 FE,Samsung
NT001324,,31/10/2022,1,"4172,91685","4779,991917","607,0750665",São Paulo,Galaxy S20 FE,Samsung
NT001325,,16/09/2022,1,"3424,976497","4657,050422","1232,073925",São Paulo,Galaxy S20 FE,Samsung
NT001326,,31/01/2022,1,"3608,957273","3949,272246","340,3149732",São Paulo,Galaxy S20 FE,Samsung
NT001327,,30/07/2022,1,"3997,48896","4987,413023","989,9240629",São Paulo,Galaxy S20 FE,Samsung
NT001328,,04/06/2022,1,"6113,345699","8037,563096","1924,217398",São Paulo,Galaxy S20 FE,Samsung
NT001329,,04/05/2022,1,"4840,909727","6180,613175","1339,703447",São Paulo,Galaxy S20 FE,Samsung
NT001330,,11/03/2022,1,"5953,294969","7494,182364","1540,887394",São Paulo,Galaxy S20 FE,Samsung
NT001331,,30/08/2022,1,"6087,572876","7417,297738","1329,724862",São Paulo,Galaxy S20 FE,Samsung
NT001332,,31/03/2022,1,"4969,938675","5467,042976","497,1043008",São Paulo,Galaxy S20 FE,Samsung
NT001333,,25/06/2022,1,"4019,12464","4672,30435","653,1797098",São Paulo,Galaxy S20 FE,Samsung
NT001334,,26/09/2022,1,"4379,142452","4780,64184","401,4993885",São Paulo,Galaxy S20 FE,Samsung
NT001335,,26/05/2022,1,"3630,257008","4664,810237","1034,553229",São Paulo,Galaxy S20 FE,Samsung
NT001336,,02/05/2022,1,"5867,732614","7119,756113","1252,0235",São Paulo,Galaxy S20 FE,Samsung
NT001337,,04/05/2022,1,"6132,968146","7091,563216","958,5950694",São Paulo,Galaxy S20 FE,Samsung
NT001338,,15/10/2022,1,"5361,595924","6617,141196","1255,545272",São Paulo,Galaxy S20 FE,Samsung
NT001339,,21/03/2022,1,"5251,616057","7088,118758","1836,502701",São Paulo,Galaxy S20 FE,Samsung
NT001340,,24/09/2022,1,"2613,710913","3620,320711","1006,609798",São Paulo,Galaxy S20 FE,Samsung
NT001341,,08/08/2022,1,"5937,928911","7890,594426","1952,665515",São Paulo,Galaxy S20 FE,Samsung
NT001342,,05/02/2022,1,"2444,090456","2970,77635","526,6858946",São Paulo,Galaxy S20 FE,Samsung
NT001343,,26/09/2022,1,"2652,657851","3676,221087","1023,563236",São Paulo,Galaxy S20 FE,Samsung
NT001344,,29/07/2022,1,"6204,582815","8041,175604","1836,592789",São Paulo,Galaxy S20 FE,Samsung
NT001345,,17/04/2022,1,"5601,420824","7509,173792","1907,752969",São Paulo,Galaxy S20 FE,Samsung
NT001346,,20/03/2022,1,"4749,663102","5397,548059","647,8849575",São Paulo,Galaxy S20 FE,Samsung
NT001347,,09/04/2022,1,"3672,069346","4110,248263","438,1789173",São Paulo,Galaxy S20 FE,Samsung
NT001348,,03/11/2022,1,"2527,246589","2857,427328","330,1807392",São Paulo,Galaxy S20 FE,Samsung
NT001349,,04/02/2022,1,"6041,779511","8325,257058","2283,477546",São Paulo,Galaxy S20 FE,Samsung
NT001350,,06/10/2022,1,"3190,369547","4211,556342","1021,186795",São Paulo,Galaxy S20 FE,Samsung
NT001351,,09/06/2022,1,"4451,809916","5757,691948","1305,882032",São Paulo,Galaxy S20 FE,Samsung
NT001352,,25/01/2022,1,"3465,906384","4760,105476","1294,199092",São Paulo,Galaxy S20 FE,Samsung
NT001353,,06/02/2022,1,"5199,69943","6364,658938","1164,959508",São Paulo,Galaxy S20 FE,Samsung
NT001354,,06/01/2022,1,"3380,170046","3894,053031","513,8829851",São Paulo,Galaxy S20 FE,Samsung
NT001355,,20/05/2022,1,"5357,344272","5866,07964","508,7353677",São Paulo,Galaxy S20 FE,Samsung
NT001356,,11/02/2022,1,"5390,471024","6692,849273","1302,378249",São Paulo,Galaxy S20 FE,Samsung
NT001357,,29/04/2022,1,"2654,315462","3171,335388","517,0199254",São Paulo,Galaxy S20 FE,Samsung
NT001358,,10/02/2022,1,"3340,639955","4384,046091","1043,406136",São Paulo,Galaxy S20 FE,Samsung
NT001359,,20/09/2022,1,"4627,502401","5791,858831","1164,35643",São Paulo,Galaxy S20 FE,Samsung
NT001360,,31/07/2022,1,"4710,189578","5595,62774","885,4381614",São Paulo,Galaxy S20 FE,Samsung
NT001361,,30/11/2022,1,"3931,983559","4451,553739","519,5701793",São Paulo,Galaxy S20 FE,Samsung
NT001362,,24/09/2022,1,"5833,298011","7853,107331","2019,809321",São Paulo,Galaxy S20 FE,Samsung
NT001363,,21/07/2022,1,"6148,876453","7353,053382","1204,17693",São Paulo,Galaxy S20 FE,Samsung
NT001364,,13/05/2022,1,"3315,216355","3978,511746","663,2953915",São Paulo,Galaxy S20 FE,Samsung
NT001365,,05/01/2022,1,"5194,276986","6864,938006","1670,66102",São Paulo,Galaxy S20 FE,Samsung
NT001366,,06/03/2022,1,"5248,749106","6065,333381","816,5842743",São Paulo,Galaxy S20 FE,Samsung
NT001367,,09/05/2022,1,"5781,377485","6693,467444","912,0899591",São Paulo,Galaxy S20 FE,Samsung
NT001368,,19/08/2022,1,"3116,87717","3891,20832","774,3311509",São Paulo,Galaxy S20 FE,Samsung
NT001369,,27/08/2022,1,"2444,371264","3126,75402","682,3827565",São Paulo,Galaxy S20 FE,Samsung
NT001370,,22/11/2022,1,"5344,967891","5965,676879","620,7089889",São Paulo,Galaxy S20 FE,Samsung
NT001371,,13/09/2022,1,"5258,50373","5807,120626","548,6168957",São Paulo,Galaxy S20 FE,Samsung
NT001372,,21/09/2022,1,"4241,49891","5664,396162","1422,897251",São Paulo,Galaxy S20 FE,Samsung
NT001373,,11/09/2022,1,"3785,156987","5130,121372","1344,964384",São Paulo,Galaxy S20 FE,Samsung
NT001374,,11/06/2022,1,"4260,317006","5064,79522","804,4782141",São Paulo,Galaxy S20 FE,Samsung
NT001375,,01/02/2022,1,"5074,939396","5899,170047","824,2306515",São Paulo,Galaxy S20 FE,Samsung
NT001376,,19/06/2022,1,"5761,571928","7109,555039","1347,983111",São Paulo,Galaxy S20 FE,Samsung
NT001377,,22/08/2022,1,"5742,381445","7135,381957","1393,000512",São Paulo,Galaxy S20 FE,Samsung
NT001378,,20/10/2022,1,"3264,681159","4153,829944","889,1487843",São Paulo,Galaxy S20 FE,Samsung
NT001379,,06/06/2022,1,"6106,234735","7146,303214","1040,068479",São Paulo,Galaxy S20 FE,Samsung
NT001380,,11/03/2022,1,"5918,024492","7776,886964","1858,862473",São Paulo,Galaxy S20 FE,Samsung
NT001381,,21/04/2022,1,"4923,730069","6518,07895","1594,34888",São Paulo,Galaxy S20 FE,Samsung
NT001382,,06/10/2022,1,"3076,081429","4087,507294","1011,425865",São Paulo,Galaxy S20 FE,Samsung
NT001383,,03/11/2022,1,"3012,207915","3769,980938","757,7730224",São Paulo,Galaxy S20 FE,Samsung
NT001384,,28/06/2022,1,"6124,72071","7946,773216","1822,052506",São Paulo,Galaxy S20 FE,Samsung
NT001385,,06/03/2022,1,"5140,034996","5855,057605","715,0226088",São Paulo,Galaxy S20 FE,Samsung
NT001386,,04/06/2022,1,"4311,889146","5499,653509","1187,764363",São Paulo,Galaxy S20 FE,Samsung
NT001387,,20/10/2022,1,"4900,132789","6041,985384","1141,852595",São Paulo,Galaxy S20 FE,Samsung
NT001388,,10/06/2022,1,"6177,996248","8084,859674","1906,863426",São Paulo,Galaxy S20 FE,Samsung
NT001389,,26/03/2022,1,"3631,298775","5044,188144","1412,889369",São Paulo,Galaxy S20 FE,Samsung
NT001390,,20/05/2022,1,"4481,955171","5135,05756","653,1023886",São Paulo,Galaxy S20 FE,Samsung
NT001391,,27/07/2022,1,"2864,201314","3190,833574","326,6322599",São Paulo,Galaxy S20 FE,Samsung
NT001392,,07/06/2022,1,"2550,14472","3068,552935","518,4082154",São Paulo,Galaxy S20 FE,Samsung
NT001393,,30/06/2022,1,"3291,814862","4511,998259","1220,183397",São Paulo,Galaxy S20 FE,Samsung
NT001394,,29/11/2022,1,"2824,009967","3812,99463","988,9846624",São Paulo,Galaxy S20 FE,Samsung
NT001395,,26/04/2022,1,"5997,464004","8199,400062","2201,936058",São Paulo,Galaxy S20 FE,Samsung
NT001396,,16/06/2022,1,"3478,628112","4817,74921","1339,121098",São Paulo,Galaxy S20 FE,Samsung
NT001397,,05/08/2022,1,"4796,305658","6474,782297","1678,476639",São Paulo,Galaxy S20 FE,Samsung
NT001398,,10/09/2022,1,"5895,327139","6779,788797","884,4616577",São Paulo,Galaxy S20 FE,Samsung
NT001399,,24/06/2022,1,"4783,426348","6461,48864","1678,062292",São Paulo,Galaxy S20 FE,Samsung
NT001400,,06/07/2022,1,"5115,191334","6204,103908","1088,912574",São Paulo,Galaxy S20 FE,Samsung
NT001401,,26/01/2022,1,"5412,658592","6596,619062","1183,96047",São Paulo,Galaxy S20 FE,Samsung
NT001402,,22/11/2022,1,"3744,037119","5176,024629","1431,98751",São Paulo,Galaxy S20 FE,Samsung
NT001403,,23/11/2022,1,"4782,203557","5320,7966","538,5930431",São Paulo,Galaxy S20 FE,Samsung
NT001404,,19/04/2022,1,"5256,48898","6691,149133","1434,660153",São Paulo,Galaxy S20 FE,Samsung
NT001405,,28/09/2022,1,"4192,161276","5566,212283","1374,051008",São Paulo,Galaxy S20 FE,Samsung
NT001406,,04/01/2022,1,"5329,5904","7353,33584","2023,745439",São Paulo,Galaxy S20 FE,Samsung
NT001407,,09/10/2022,1,"2447,079228","2807,417554","360,338326",São Paulo,Galaxy S20 FE,Samsung
NT001408,,15/08/2022,1,"3748,515811","4442,071142","693,5553305",São Paulo,Galaxy S20 FE,Samsung
NT001409,,27/10/2022,1,"2369,375367","2786,347142","416,9717749",São Paulo,Galaxy S20 FE,Samsung
NT001410,,29/08/2022,1,"3953,822657","5226,341816","1272,519159",São Paulo,Galaxy S20 FE,Samsung
NT001411,,11/01/2022,1,"4386,777544","6049,830169","1663,052626",São Paulo,Galaxy S20 FE,Samsung
NT001412,,13/03/2022,1,"4737,34172","6274,768288","1537,426568",São Paulo,Galaxy S20 FE,Samsung
NT001413,,24/01/2022,1,"5388,12456","7369,760817","1981,636256",São Paulo,Galaxy S20 FE,Samsung
NT001414,,28/10/2022,1,"5203,393392","6927,981979","1724,588586",São Paulo,Galaxy S20 FE,Samsung
NT001415,,25/05/2022,1,"2541,535896","3191,958654","650,422758",São Paulo,Galaxy S20 FE,Samsung
NT001416,,21/04/2022,1,"4080,404922","5217,578876","1137,173954",São Paulo,Galaxy S20 FE,Samsung
NT001417,,20/04/2022,1,"4912,569868","5493,065873","580,4960049",São Paulo,Galaxy S20 FE,Samsung
NT001418,,04/03/2022,1,"3183,633413","4102,422496","918,7890826",São Paulo,Galaxy S20 FE,Samsung
NT001419,,03/06/2022,1,"5785,712934","6448,7847","663,0717662",São Paulo,Galaxy S20 FE,Samsung
NT001420,,04/01/2022,1,"4183,082045","4793,351814","610,2697686",São Paulo,Galaxy S20 FE,Samsung
NT001421,,02/09/2022,1,"4555,567899","6314,058434","1758,490535",São Paulo,Galaxy S20 FE,Samsung
NT001422,,09/08/2022,1,"5887,090554","6958,934741","1071,844186",São Paulo,Galaxy S20 FE,Samsung
NT001423,,29/03/2022,1,"4702,211221","5730,403256","1028,192034",São Paulo,Galaxy S20 FE,Samsung
NT001424,,09/05/2022,1,"2990,411011","3637,856186","647,4451752",São Paulo,Galaxy S20 FE,Samsung
NT001425,,25/08/2022,1,"4396,706997","5204,895199","808,1882019",São Paulo,Galaxy S20 FE,Samsung
NT001426,,19/03/2022,1,"2453,787266","2764,129191","310,3419251",São Paulo,Galaxy S20 FE,Samsung
NT001427,,30/07/2022,1,"5282,825426","6578,968196","1296,142769",São Paulo,Galaxy S20 FE,Samsung
NT001428,,09/03/2022,1,"5700,100351","7785,332197","2085,231846",São Paulo,Galaxy S20 FE,Samsung
NT001429,,17/05/2022,1,"4440,780787","5997,942166","1557,161379",São Paulo,Galaxy S20 FE,Samsung
NT001430,,11/05/2022,1,"4428,402444","5096,480789","668,078345",São Paulo,Galaxy S20 FE,Samsung
NT001431,,01/11/2022,1,"5126,470402","6425,007168","1298,536766",São Paulo,Galaxy S20 FE,Samsung
NT001432,,22/04/2022,1,"5524,870112","6850,763393","1325,893281",São Paulo,Galaxy S20 FE,Samsung
NT001433,,16/08/2022,1,"4938,935231","6404,812406","1465,877175",São Paulo,Galaxy S20 FE,Samsung
NT001434,,12/09/2022,1,"5351,593239","6809,232766","1457,639527",São Paulo,Galaxy S20 FE,Samsung
NT001435,,05/02/2022,1,"6162,621748","7932,67781","1770,056062",São Paulo,Galaxy S20 FE,Samsung
NT001436,,31/07/2022,1,"5295,779104","7230,400318","1934,621214",São Paulo,Galaxy S20 FE,Samsung
NT001437,,28/02/2022,1,"3949,882311","5458,981936","1509,099625",São Paulo,Galaxy S20 FE,Samsung
NT001438,,25/10/2022,1,"6126,326776","7355,465007","1229,138231",São Paulo,Galaxy S20 FE,Samsung
NT001439,,02/11/2022,1,"4079,795617","5129,868963","1050,073346",São Paulo,Galaxy S20 FE,Samsung
NT001440,,08/08/2022,1,"2839,791284","3442,513329","602,7220444",São Paulo,Galaxy S20 FE,Samsung
NT001441,,10/09/2022,1,"5856,486781","7062,766164","1206,279383",São Paulo,Galaxy S20 FE,Samsung
NT001442,,15/06/2022,1,"6012,143168","6943,010057","930,8668893",São Paulo,Galaxy S20 FE,Samsung
NT001443,,18/08/2022,1,"3362,571383","4151,279152","788,7077691",São Paulo,Galaxy S20 FE,Samsung
NT001444,,04/10/2022,1,"3733,79968","4108,906136","375,1064554",São Paulo,Galaxy S20 FE,Samsung
NT001445,,25/06/2022,1,"5281,609485","6309,488861","1027,879376",São Paulo,Galaxy S20 FE,Samsung
NT001446,,05/08/2022,1,"3678,914905","4814,2716","1135,356694",São Paulo,Galaxy S20 FE,Samsung
NT001447,,18/11/2022,1,"2923,545263","3243,87447","320,3292075",São Paulo,Galaxy S20 FE,Samsung
NT001448,,20/03/2022,1,"5185,324019","6521,802618","1336,478599",São Paulo,Galaxy S20 FE,Samsung
NT001449,,01/07/2022,1,"5650,034268","7153,185002","1503,150734",São Paulo,Galaxy S20 FE,Samsung
NT001450,,29/04/2022,1,"3826,042294","4357,870449","531,8281553",São Paulo,Galaxy S20 FE,Samsung
NT001451,,11/02/2022,1,"4228,2956","5537,63675","1309,34115",São Paulo,Galaxy S20 FE,Samsung
NT001452,,17/01/2022,1,"5089,534836","5827,44847","737,9136338",São Paulo,Galaxy S20 FE,Samsung
NT001453,,01/02/2022,1,"2857,096062","3588,954053","731,857991",São Paulo,Galaxy S20 FE,Samsung
NT001454,,05/02/2022,1,"3342,132393","4034,718064","692,5856708",São Paulo,Galaxy S20 FE,Samsung
NT001455,,10/04/2022,1,"2368,249629","3083,905497","715,655867",São Paulo,Galaxy S20 FE,Samsung
NT001456,,22/02/2022,1,"4500,794419","5831,420391","1330,625971",São Paulo,Galaxy S20 FE,Samsung
NT001457,,20/10/2022,1,"5903,277926","7603,820146","1700,54222",São Paulo,Galaxy S20 FE,Samsung
NT001458,,20/11/2022,1,"5668,844042","7071,854931","1403,010889",São Paulo,Galaxy S20 FE,Samsung
NT001459,,13/04/2022,1,"2651,294953","3230,48185","579,1868976",São Paulo,Galaxy S20 FE,Samsung
NT001460,,20/11/2022,1,"6155,503135","6709,931756","554,4286211",São Paulo,Galaxy S20 FE,Samsung
NT001461,,06/05/2022,1,"5702,438269","7493,94651","1791,508241",São Paulo,Galaxy S20 FE,Samsung
NT001462,,08/11/2022,1,"5133,502813","5992,877392","859,3745789",São Paulo,Galaxy S20 FE,Samsung
NT001463,,29/08/2022,1,"2984,815496","4088,764371","1103,948875",São Paulo,Galaxy S20 FE,Samsung
NT001464,,27/11/2022,1,"3268,877845","4383,807228","1114,929383",São Paulo,Galaxy S20 FE,Samsung
NT001465,,17/04/2022,1,"4796,137775","5505,97691","709,8391352",São Paulo,Galaxy S20 FE,Samsung
NT001466,,13/10/2022,1,"3927,109747","4555,311157","628,2014099",São Paulo,Galaxy S20 FE,Samsung
NT001467,,13/09/2022,1,"4771,682978","6243,123062","1471,440084",São Paulo,Galaxy S20 FE,Samsung
NT001468,,24/05/2022,1,"5513,355162","7618,106169","2104,751007",São Paulo,Galaxy S20 FE,Samsung
NT001469,,14/01/2022,1,"2613,546104","3596,918287","983,3721833",São Paulo,Galaxy S20 FE,Samsung
NT001470,,07/09/2022,1,"4689,335493","6225,600778","1536,265284",São Paulo,Galaxy S20 FE,Samsung
NT001471,,07/01/2022,1,"5575,454546","7196,419444","1620,964898",São Paulo,Galaxy S20 FE,Samsung
NT001472,,02/03/2022,1,"3751,388306","4538,115516","786,7272098",São Paulo,Galaxy S20 FE,Samsung
NT001473,,20/06/2022,1,"3757,770974","4685,217596","927,4466221",São Paulo,Galaxy S20 FE,Samsung
NT001474,,14/09/2022,1,"4562,224753","5786,768112","1224,543359",São Paulo,Galaxy S20 FE,Samsung
NT001475,,03/08/2022,1,"3475,134424","4768,323414","1293,188989",São Paulo,Galaxy S20 FE,Samsung
NT001476,,19/08/2022,1,"3413,35343","4590,077394","1176,723964",São Paulo,Galaxy S20 FE,Samsung
NT001477,,11/09/2022,1,"3493,011791","4403,779609","910,7678185",São Paulo,Galaxy S20 FE,Samsung
NT001478,,16/06/2022,1,"5006,029371","6872,477238","1866,447868",São Paulo,Galaxy S20 FE,Samsung
NT001479,,06/08/2022,1,"3128,419676","3705,165061","576,7453845",São Paulo,Galaxy S20 FE,Samsung
NT001480,,27/02/2022,1,"2794,625912","3434,368423","639,7425112",São Paulo,Galaxy S20 FE,Samsung
NT001481,,20/07/2022,1,"3823,170794","4536,413334","713,2425401",São Paulo,Galaxy S20 FE,Samsung
NT001482,,16/09/2022,1,"3248,876282","4003,669373","754,793091",São Paulo,Galaxy S20 FE,Samsung
NT001483,,11/09/2022,1,"2767,740918","3633,800106","866,0591886",São Paulo,Galaxy S20 FE,Samsung
NT001484,,29/04/2022,1,"2317,123042","2984,847333","667,7242918",São Paulo,Galaxy S20 FE,Samsung
NT001485,,17/07/2022,1,"3330,913946","4380,259123","1049,345177",São Paulo,Galaxy S20 FE,Samsung
NT001486,,28/09/2022,1,"3889,633633","5264,462861","1374,829228",São Paulo,Galaxy S20 FE,Samsung
NT001487,,11/02/2022,1,"3466,569413","3923,976731","457,4073183",São Paulo,Galaxy S20 FE,Samsung
NT001488,,31/10/2022,1,"2643,180906","3543,389305","900,2083995",São Paulo,Galaxy S20 FE,Samsung
NT001489,,03/07/2022,1,"5806,006653","6906,792976","1100,786322",São Paulo,Galaxy S20 FE,Samsung
NT001490,,26/06/2022,1,"2270,886871","2959,588851","688,7019807",São Paulo,Galaxy S20 FE,Samsung
NT001491,,23/11/2022,1,"5921,459651","7870,217287","1948,757636",São Paulo,Galaxy S20 FE,Samsung
NT001492,,04/07/2022,1,"3383,303421","4095,954981","712,6515604",São Paulo,Galaxy S20 FE,Samsung
NT001493,,03/09/2022,1,"6023,851152","8022,492584","1998,641432",São Paulo,Galaxy S20 FE,Samsung
NT001494,,20/07/2022,1,"4532,078311","5317,907208","785,8288976",São Paulo,Galaxy S20 FE,Samsung
NT001495,,03/10/2022,1,"2898,38257","3293,593779","395,2112087",São Paulo,Galaxy S20 FE,Samsung
NT001496,,06/03/2022,1,"2326,734616","3078,340886","751,6062698",São Paulo,Galaxy S20 FE,Samsung
NT001497,,23/09/2022,1,"6212,400269","8407,400297","2195,000028",São Paulo,Galaxy S20 FE,Samsung
NT001498,,07/01/2022,1,"3482,046836","4573,392857","1091,346022",São Paulo,Galaxy S20 FE,Samsung
NT001499,,24/05/2022,1,"5970,118602","8166,682822","2196,56422",São Paulo,Galaxy S20 FE,Samsung
NT001500,,24/02/2022,1,"2428,974348","2669,979628","241,0052797",São Paulo,Galaxy S20 FE,Samsung
NT001501,,24/07/2022,1,"4104,030879","5239,939506","1135,908627",São Paulo,Galaxy S20 FE,Samsung
NT001502,,01/05/2022,1,"2666,760756","3185,585391","518,8246353",São Paulo,Galaxy S20 FE,Samsung
NT001503,,02/04/2022,1,"4889,080575","6158,215095","1269,13452",São Paulo,Galaxy S20 FE,Samsung
NT001504,,02/10/2022,1,"2309,548994","3046,60373","737,0547365",São Paulo,Galaxy S20 FE,Samsung
NT001505,,07/06/2022,1,"4889,784278","6714,919195","1825,134917",São Paulo,Galaxy S20 FE,Samsung
NT001506,,20/11/2022,1,"2277,252734","2865,52388","588,2711459",São Paulo,Galaxy S20 FE,Samsung
NT001507,,20/08/2022,1,"3084,823012","3432,326844","347,5038323",São Paulo,Galaxy S20 FE,Samsung
NT001508,,30/08/2022,1,"5176,646291","6129,35437","952,7080789",São Paulo,Galaxy S20 FE,Samsung
NT001509,,21/09/2022,1,"2573,692137","3027,212773","453,5206364",São Paulo,Galaxy S20 FE,Samsung
NT001510,,11/06/2022,1,"4345,512461","5500,216845","1154,704385",São Paulo,Galaxy S20 FE,Samsung
NT001511,,25/03/2022,1,"2405,768249","2771,851264","366,0830153",São Paulo,Galaxy S20 FE,Samsung
NT001512,,02/06/2022,1,"4547,967027","5539,77845","991,811423",São Paulo,Galaxy S20 FE,Samsung
NT001513,,27/08/2022,1,"2792,410724","3674,647601","882,2368772",São Paulo,Galaxy S20 FE,Samsung
NT001514,,21/03/2022,1,"4508,923247","5198,573552","689,6503052",São Paulo,Galaxy S20 FE,Samsung
NT001515,,05/05/2022,1,"5139,952033","7135,669521","1995,717487",São Paulo,Galaxy S20 FE,Samsung
NT001516,,01/10/2022,1,"6170,945184","7858,460733","1687,515549",São Paulo,Galaxy S20 FE,Samsung
NT001517,,28/08/2022,1,"3805,135619","4559,74903","754,6134111",São Paulo,Galaxy S20 FE,Samsung
NT001518,,31/10/2022,1,"2973,568284","3243,12262","269,5543362",São Paulo,Galaxy S20 FE,Samsung
NT001519,,02/10/2022,1,"4204,474737","4804,727788","600,253051",São Paulo,Galaxy S20 FE,Samsung
NT001520,,31/03/2022,1,"4402,132112","5042,349221","640,2171084",São Paulo,Galaxy S20 FE,Samsung
NT001521,,11/08/2022,1,"4244,927231","5855,834314","1610,907083",São Paulo,Galaxy S20 FE,Samsung
NT001522,,17/10/2022,1,"3884,908007","4470,037027","585,1290199",São Paulo,Galaxy S20 FE,Samsung
